0,9.015625,360.0,627.4,1096.0,0.202,0.04,0.3405,0.8400000000000001
1,9.496875,344.0,659.6,928.0,0.21000000000000002,0.02,0.3625,0.74
2,8.55625,360.0,599.2,888.0,0.16499999999999998,0.0,0.2935,0.72
3,9.58125,336.0,669.2,944.0,0.21200000000000002,0.0,0.3505,0.8400000000000001
4,8.828125,320.0,610.8,864.0,0.22800000000000004,0.0,0.33799999999999997,0.84
5,9.103125,328.0,633.2,888.0,0.217,0.0,0.364,0.74
6,9.271875,384.0,642.6,1008.0,0.193,0.0,0.38249999999999995,0.74
7,8.340625,256.0,584.0,976.0,0.186,0.0,0.2985,0.6799999999999999
8,8.534375,280.0,601.0,1000.0,0.24300000000000002,0.04,0.37,1.0
9,8.23125,256.0,573.6,904.0,0.221,0.0,0.328,0.6799999999999999
10,8.846875,256.0,618.0,1024.0,0.22400000000000003,0.0,0.38,0.72
11,8.865625,312.0,618.0,1008.0,0.187,0.02,0.3105,0.74
12,9.165625,296.0,633.8,992.0,0.18,0.0,0.3435,0.76
13,9.725,368.0,673.0,1016.0,0.182,0.02,0.354,0.88
14,9.1,424.0,635.8,976.0,0.25,0.0,0.39049999999999996,0.86
15,8.53125,264.0,606.0,1040.0,0.11400000000000002,0.0,0.26349999999999996,0.64
16,8.76875,312.0,615.6,880.0,0.229,0.0,0.381,0.9
17,9.01875,272.0,633.6,944.0,0.16299999999999998,0.0,0.30300000000000005,0.74
18,8.809375,280.0,617.4,1040.0,0.16299999999999998,0.08,0.3165,0.88
19,8.75,304.0,608.8,1040.0,0.189,0.02,0.3285,0.74
20,8.275,312.0,584.6,936.0,0.185,0.0,0.324,0.7
21,9.875,384.0,679.8,1032.0,0.231,0.08,0.3835,0.8400000000000001
22,9.00625,360.0,633.4,1136.0,0.13,0.02,0.2995,0.6599999999999999
23,9.03125,328.0,630.8,1184.0,0.186,0.0,0.31,0.8400000000000001
24,8.653125,272.0,607.2,1080.0,0.151,0.02,0.30700000000000005,0.8
25,8.721875,240.0,610.2,968.0,0.2,0.0,0.317,0.6799999999999999
26,9.10625,344.0,635.4,1080.0,0.19,0.0,0.346,0.92
27,9.453125,336.0,657.2,1208.0,0.22599999999999998,0.02,0.3885,0.86
28,8.671875,232.0,607.6,1072.0,0.2,0.0,0.35300000000000004,0.72
29,9.55,384.0,661.0,936.0,0.19,0.0,0.347,0.7
30,8.646875,320.0,606.6,1000.0,0.198,0.0,0.33,0.8200000000000001
31,8.859375,328.0,625.0,968.0,0.20800000000000002,0.0,0.341,0.7
32,9.175,272.0,635.4,1096.0,0.196,0.0,0.3435,0.8400000000000001
